article_link,article_title
https://www.cnbcindonesia.com/news/20231215084459-7-497571/jalan-macet-total-demo-besar-besaran-bela-gaza-pecah-di-as,"Jalan Macet Total, Demo Besar-besaran Bela Gaza Pecah di AS"
https://www.cnbcindonesia.com/news/20231215055944-4-497532/9-update-gaza-hamas-damai-as-minta-israel-stop-perang-tapi,9 Update Gaza: Hamas Damai-AS Minta Israel Stop Perang Tapi..
https://www.cnbcindonesia.com/news/20231214195114-7-497503/potret-israel-tambah-pasukan-serang-gaza-meski-400-tewas,Potret Israel Tambah Pasukan Serang Gaza Meski 400 Tewas
https://www.cnbcindonesia.com/news/20231214173342-4-497468/teka-teki-sedikit-terungkap-ini-penguasa-gaza-setelah-perang,"Teka-Teki Sedikit Terungkap, Ini Penguasa Gaza setelah Perang"
https://www.cnbcindonesia.com/news/20231214143922-4-497387/bocor-as-ungkap-israel-banjiri-terowongan-hamas-dengan-air,Bocor! AS Ungkap Israel Banjiri Terowongan Hamas dengan Air
https://www.cnbcindonesia.com/news/20231214100302-7-497239/potret-jelas-ambulans-bulan-sabit-diadang-militer-israel,Potret Jelas Ambulans Bulan Sabit Diadang Militer Israel
https://www.cnbcindonesia.com/lifestyle/20231214093704-33-497223/bakteri-shigella-serang-tentara-israel-begini-kondisinya,"Bakteri Shigella Serang Tentara Israel, Begini Kondisinya"
https://www.cnbcindonesia.com/news/20231214092906-7-497217/aktivis-yahudi-blokir-jalan-as-tuntut-gencatan-senjata-gaza,Aktivis Yahudi Blokir Jalan AS Tuntut Gencatan Senjata Gaza
https://www.cnbcindonesia.com/news/20231214080144-4-497180/bukan-hanya-gaza-israel-perluas-serangan-di-tepi-barat,"Bukan Hanya Gaza, Israel Perluas Serangan di Tepi Barat"
https://www.cnbcindonesia.com/news/20231214055942-4-497150/israel-telan-kekalahan-terburuknya-bos-hamas-bilang-begini,"Israel Telan Kekalahan Terburuknya, Bos Hamas Bilang Begini"
https://www.cnbcindonesia.com/news/20231214052059-4-497147/israel-menggila-tak-peduli-ditinggal-sekutu-resolusi-pbb,"Israel Menggila, Tak Peduli Ditinggal Sekutu & Resolusi PBB"
https://www.cnbcindonesia.com/news/20231213203904-4-497109/11-update-gaza-komandan-israel-tewas-biden-vs-netanyahu,11 Update Gaza: Komandan Israel Tewas-Biden 'Vs' Netanyahu
https://www.cnbcindonesia.com/news/20231213191810-16-497088/daftar-negara-terbaru-setuju-gencatan-senjata-gaza-menolak,Daftar Negara Terbaru Setuju Gencatan Senjata Gaza & Menolak
